variant,input,threads,score,dfs_calls,time_sec,run
data_paral,mapb9_9a.txt,12,509,513341,0.0891895,13
data_paral,mapb9_9a.txt,16,509,561135,0.093975,7
data_paral,mapb9_9a.txt,16,509,563808,0.0924106,8
data_paral,mapb9_9a.txt,16,509,544614,0.0909743,9
data_paral,mapb9_9a.txt,16,509,567958,0.0493413,10
data_paral,mapb9_9a.txt,16,509,559466,0.0940724,11
data_paral,mapb9_9a.txt,16,509,559733,0.0911752,12
data_paral,mapb9_9a.txt,16,509,549730,0.0901144,13
data_paral,mapb9_9a.txt,32,509,604327,0.0999943,7
data_paral,mapb9_9a.txt,32,509,637774,0.0704841,8
data_paral,mapb9_9a.txt,32,509,642669,0.0547668,9
data_paral,mapb9_9a.txt,32,509,610356,0.0989015,10
data_paral,mapb9_9a.txt,32,509,639732,0.0540854,11
data_paral,mapb9_9a.txt,32,509,644590,0.0569443,12
data_paral,mapb9_9a.txt,32,509,631421,0.0991497,13
data_paral,mapb9_9a.txt,48,509,624205,0.0726644,7
data_paral,mapb9_9a.txt,48,509,601294,0.100868,8
data_paral,mapb9_9a.txt,48,509,616605,0.0950211,9
data_paral,mapb9_9a.txt,48,509,595206,0.130293,10
data_paral,mapb9_9a.txt,48,509,642266,0.0575515,11
data_paral,mapb9_9a.txt,48,509,629006,0.0960855,12
data_paral,mapb9_9a.txt,48,509,643311,0.0557239,13
data_paral,mapb9_9b.txt,1,439,1796052,0.296949,7
data_paral,mapb9_9b.txt,1,439,1796052,0.298086,8
data_paral,mapb9_9b.txt,1,439,1796052,0.297261,9
data_paral,mapb9_9b.txt,1,439,1796052,0.297906,10
data_paral,mapb9_9b.txt,1,439,1796052,0.29674,11
data_paral,mapb9_9b.txt,1,439,1796052,0.297328,12
data_paral,mapb9_9b.txt,1,439,1796052,0.297429,13
data_paral,mapb9_9b.txt,2,439,1844562,0.399262,7
data_paral,mapb9_9b.txt,2,439,1845764,0.393675,8
data_paral,mapb9_9b.txt,2,439,1816255,0.419748,9
data_paral,mapb9_9b.txt,2,439,1816440,0.41578,10
data_paral,mapb9_9b.txt,2,439,1817606,0.348946,11
data_paral,mapb9_9b.txt,2,439,1816018,0.418817,12
data_paral,mapb9_9b.txt,2,439,1818189,0.369022,13
data_paral,mapb9_9b.txt,4,439,1831309,0.440227,7
data_paral,mapb9_9b.txt,4,439,1829741,0.42037,8
data_paral,mapb9_9b.txt,4,439,1827426,0.425175,9
data_paral,mapb9_9b.txt,4,439,1847565,0.231418,10
data_paral,mapb9_9b.txt,4,439,1856364,0.428295,11
data_paral,mapb9_9b.txt,4,439,1854839,0.434773,12
data_paral,mapb9_9b.txt,4,439,1838566,0.334286,13
data_paral,mapb9_9b.txt,12,439,1971941,0.326978,7
data_paral,mapb9_9b.txt,12,439,1978606,0.330478,8
data_paral,mapb9_9b.txt,12,439,1984274,0.228227,9
data_paral,mapb9_9b.txt,12,439,1981466,0.326775,10
data_paral,mapb9_9b.txt,12,439,1985843,0.329492,11
data_paral,mapb9_9b.txt,12,439,1974224,0.325353,12
data_paral,mapb9_9b.txt,12,439,1972451,0.330101,13
data_paral,mapb9_9b.txt,16,439,2052713,0.221948,7
data_paral,mapb9_9b.txt,16,439,2049211,0.327379,8
data_paral,mapb9_9b.txt,16,439,2049389,0.318038,9
data_paral,mapb9_9b.txt,16,439,2058789,0.153445,10
data_paral,mapb9_9b.txt,16,439,2038643,0.319094,11
data_paral,mapb9_9b.txt,16,439,2046058,0.326486,12
data_paral,mapb9_9b.txt,16,439,2046957,0.328606,13
data_paral,mapb9_9b.txt,32,439,2220413,0.316537,7
data_paral,mapb9_9b.txt,32,439,2231273,0.317328,8
data_paral,mapb9_9b.txt,32,439,2208526,0.2224,9
data_paral,mapb9_9b.txt,32,439,2188754,0.312243,10
data_paral,mapb9_9b.txt,32,439,2203529,0.318348,11
data_paral,mapb9_9b.txt,32,439,2274273,0.161887,12
data_paral,mapb9_9b.txt,32,439,2264423,0.159399,13
data_paral,mapb9_9b.txt,48,439,2314454,0.318649,7
data_paral,mapb9_9b.txt,48,439,2296572,0.315975,8
data_paral,mapb9_9b.txt,48,439,2319141,0.322111,9
data_paral,mapb9_9b.txt,48,439,2299149,0.317229,10
data_paral,mapb9_9b.txt,48,439,2313447,0.360688,11
data_paral,mapb9_9b.txt,48,439,2265120,0.340003,12
data_paral,mapb9_9b.txt,48,439,2372344,0.16485,13
